Model,CLS,CTX,HYB,Tokens,Window,Rank,Language,MeanSim,Family
mbert,true,false,true,200,2,5,kin,0.6443,Bantu
mbert,true,false,true,200,2,6,swa,0.638,Bantu
mbert,true,false,true,200,2,7,sna,0.6352,Bantu
mbert,true,false,true,200,2,8,pcm,0.6225,English Creole
mbert,true,false,true,200,2,9,tsn,0.6185,Bantu
mbert,true,false,true,200,2,10,ewe,0.6175,Kwa
mbert,true,false,true,200,2,11,nya,0.6154,Bantu
mbert,true,false,true,200,2,12,hau,0.6081,Chadic
mbert,true,false,true,200,2,13,fon,0.6053,Kwa
mbert,true,false,true,200,2,14,xho,0.6048,Bantu
mbert,true,false,true,200,2,15,bam,0.6037,Mande
mbert,true,false,true,200,2,16,zul,0.6004,Bantu
mbert,true,false,true,200,2,17,wol,0.5932,Atlantic-Congo
mbert,true,false,true,200,2,18,mos,0.5858,Gur
mbert,true,false,true,200,2,19,bbj,0.5728,Bantu
mbert,true,false,true,200,2,20,yor,0.5472,Volta-Niger
mbert,true,true,true,300,1,1,lug,0.7174,Bantu
mbert,true,true,true,300,1,2,nya,0.7044,Bantu
mbert,true,true,true,300,1,3,kin,0.7021,Bantu
mbert,true,true,true,300,1,4,sna,0.6816,Bantu
mbert,true,true,true,300,1,5,luo,0.673,Nilotic
mbert,true,true,true,300,1,6,twi,0.6694,Kwa
mbert,true,true,true,300,1,7,xho,0.6598,Bantu
mbert,true,true,true,300,1,8,ibo,0.6593,Volta-Niger
mbert,true,true,true,300,1,9,swa,0.6566,Bantu
mbert,true,true,true,300,1,10,tsn,0.6563,Bantu
mbert,true,true,true,300,1,11,zul,0.6526,Bantu
mbert,true,true,true,300,1,12,hau,0.6508,Chadic
mbert,true,true,true,300,1,13,wol,0.6485,Atlantic-Congo
mbert,true,true,true,300,1,14,bam,0.6321,Mande
mbert,true,true,true,300,1,15,ewe,0.6307,Kwa
mbert,true,true,true,300,1,16,mos,0.6275,Gur
mbert,true,true,true,300,1,17,pcm,0.6048,English Creole
mbert,true,true,true,300,1,18,fon,0.6017,Kwa
mbert,true,true,true,300,1,19,yor,0.5894,Volta-Niger
mbert,true,true,true,300,1,20,bbj,0.576,Bantu
mbert,true,true,true,300,0,1,lug,0.6873,Bantu
mbert,true,true,true,300,0,2,twi,0.6605,Kwa
mbert,true,true,true,300,0,3,luo,0.6497,Nilotic
mbert,true,true,true,300,0,4,ibo,0.6453,Volta-Niger
mbert,true,true,true,300,0,5,swa,0.6425,Bantu
mbert,true,true,true,300,0,6,kin,0.6414,Bantu
mbert,true,true,true,300,0,7,sna,0.6335,Bantu
mbert,true,true,true,300,0,8,tsn,0.6257,Bantu
mbert,true,true,true,300,0,9,nya,0.625,Bantu
mbert,true,true,true,300,0,10,ewe,0.6244,Kwa
mbert,true,true,true,300,0,11,pcm,0.6218,English Creole
mbert,true,true,true,300,0,12,hau,0.6125,Chadic
mbert,true,true,true,300,0,13,zul,0.6099,Bantu
mbert,true,true,true,300,0,14,fon,0.6081,Kwa
mbert,true,true,true,300,0,15,xho,0.6073,Bantu
mbert,true,true,true,300,0,16,bam,0.6055,Mande
mbert,true,true,true,300,0,17,wol,0.5967,Atlantic-Congo
mbert,true,true,true,300,0,18,mos,0.5898,Gur
mbert,true,true,true,300,0,19,bbj,0.5726,Bantu
mbert,true,true,true,300,0,20,yor,0.5433,Volta-Niger
mbert,true,true,true,200,1,1,lug,0.7123,Bantu
mbert,true,true,true,200,1,2,nya,0.701,Bantu
mbert,true,true,true,200,1,3,kin,0.6951,Bantu
mbert,true,true,true,200,1,4,sna,0.6846,Bantu
mbert,true,true,true,200,1,5,luo,0.6712,Nilotic
mbert,true,true,true,200,1,6,twi,0.6696,Kwa
mbert,true,true,true,200,1,7,ibo,0.6603,Volta-Niger
mbert,true,true,true,200,1,8,xho,0.6599,Bantu
mbert,true,true,true,200,1,9,swa,0.6566,Bantu
mbert,true,true,true,200,1,10,tsn,0.6514,Bantu
mbert,true,true,true,200,1,11,zul,0.6504,Bantu
mbert,true,true,true,200,1,12,hau,0.6473,Chadic
mbert,true,true,true,200,1,13,wol,0.646,Atlantic-Congo
mbert,true,true,true,200,1,14,bam,0.6331,Mande
mbert,true,true,true,200,1,15,mos,0.6282,Gur
mbert,true,true,true,200,1,16,ewe,0.6279,Kwa
mbert,true,true,true,200,1,17,pcm,0.6055,English Creole
mbert,true,true,true,200,1,18,fon,0.6011,Kwa
mbert,true,true,true,200,1,19,yor,0.5908,Volta-Niger
mbert,true,true,true,200,1,20,bbj,0.5785,Bantu
mbert,true,true,true,500,2,1,lug,0.7472,Bantu
mbert,true,true,true,500,2,2,kin,0.7111,Bantu
mbert,true,true,true,500,2,3,nya,0.7064,Bantu
mbert,true,true,true,500,2,4,sna,0.6934,Bantu
mbert,true,true,true,500,2,5,luo,0.6749,Nilotic
mbert,true,true,true,500,2,6,xho,0.6722,Bantu
mbert,true,true,true,500,2,7,zul,0.671,Bantu
mbert,true,true,true,500,2,8,tsn,0.6664,Bantu
mbert,true,true,true,500,2,9,wol,0.6514,Atlantic-Congo
mbert,true,true,true,500,2,10,ibo,0.6502,Volta-Niger
mbert,true,true,true,500,2,11,hau,0.6494,Chadic
mbert,true,true,true,500,2,12,swa,0.642,Bantu
mbert,true,true,true,500,2,13,twi,0.6394,Kwa
mbert,true,true,true,500,2,14,bam,0.6265,Mande
mbert,true,true,true,500,2,15,ewe,0.6261,Kwa
mbert,true,true,true,500,2,16,mos,0.6259,Gur
mbert,true,true,true,500,2,17,yor,0.5908,Volta-Niger
mbert,true,true,true,500,2,18,pcm,0.59,English Creole
mbert,true,true,true,500,2,19,fon,0.5799,Kwa
mbert,true,true,true,500,2,20,bbj,0.5497,Bantu
mbert,true,true,true,400,3,1,lug,0.7492,Bantu
mbert,true,true,true,400,3,2,kin,0.7122,Bantu
mbert,true,true,true,400,3,3,nya,0.7088,Bantu
mbert,true,true,true,400,3,4,sna,0.6979,Bantu
mbert,true,true,true,400,3,5,xho,0.68,Bantu
mbert,true,true,true,400,3,6,tsn,0.6734,Bantu
mbert,true,true,true,400,3,7,zul,0.672,Bantu
mbert,true,true,true,400,3,8,luo,0.6703,Nilotic
mbert,true,true,true,400,3,9,wol,0.6509,Atlantic-Congo
mbert,true,true,true,400,3,10,hau,0.6487,Chadic
mbert,true,true,true,400,3,11,ibo,0.6467,Volta-Niger
mbert,true,true,true,400,3,12,twi,0.6312,Kwa
mbert,true,true,true,400,3,13,swa,0.6277,Bantu
mbert,true,true,true,400,3,14,ewe,0.6237,Kwa
mbert,true,true,true,400,3,15,bam,0.6231,Mande
mbert,true,true,true,400,3,16,mos,0.6196,Gur
mbert,true,true,true,400,3,17,pcm,0.5883,English Creole
mbert,true,true,true,400,3,18,yor,0.5854,Volta-Niger
mbert,true,true,true,400,3,19,fon,0.5736,Kwa
mbert,true,true,true,400,3,20,bbj,0.5482,Bantu
mbert,true,true,true,200,0,1,lug,0.6825,Bantu
mbert,true,true,true,200,0,2,twi,0.658,Kwa
mbert,true,true,true,200,0,3,luo,0.6498,Nilotic
mbert,true,true,true,200,0,4,ibo,0.6476,Volta-Niger
mbert,true,true,true,200,0,5,kin,0.6443,Bantu
mbert,true,true,true,200,0,6,swa,0.638,Bantu
mbert,true,true,true,200,0,7,sna,0.6352,Bantu
mbert,true,true,true,200,0,8,pcm,0.6225,English Creole
mbert,true,true,true,200,0,9,tsn,0.6185,Bantu
mbert,true,true,true,200,0,10,ewe,0.6175,Kwa
mbert,true,true,true,200,0,11,nya,0.6154,Bantu
mbert,true,true,true,200,0,12,hau,0.6081,Chadic
mbert,true,true,true,200,0,13,fon,0.6053,Kwa
mbert,true,true,true,200,0,14,xho,0.6048,Bantu
mbert,true,true,true,200,0,15,bam,0.6037,Mande
mbert,true,true,true,200,0,16,zul,0.6004,Bantu
mbert,true,true,true,200,0,17,wol,0.5932,Atlantic-Congo
mbert,true,true,true,200,0,18,mos,0.5858,Gur
mbert,true,true,true,200,0,19,bbj,0.5728,Bantu
mbert,true,true,true,200,0,20,yor,0.5472,Volta-Niger
mbert,true,true,true,400,0,1,lug,0.6919,Bantu
mbert,true,true,true,400,0,2,twi,0.6542,Kwa
mbert,true,true,true,400,0,3,luo,0.6527,Nilotic
mbert,true,true,true,400,0,4,ibo,0.6416,Volta-Niger
mbert,true,true,true,400,0,5,sna,0.6357,Bantu
mbert,true,true,true,400,0,6,swa,0.6352,Bantu
mbert,true,true,true,400,0,7,kin,0.6331,Bantu
mbert,true,true,true,400,0,8,nya,0.6275,Bantu
mbert,true,true,true,400,0,9,tsn,0.6257,Bantu
mbert,true,true,true,400,0,10,ewe,0.6237,Kwa
mbert,true,true,true,400,0,11,pcm,0.6204,English Creole
mbert,true,true,true,400,0,12,hau,0.6088,Chadic
mbert,true,true,true,400,0,13,zul,0.6074,Bantu
mbert,true,true,true,400,0,14,fon,0.6046,Kwa
mbert,true,true,true,400,0,15,xho,0.6045,Bantu
mbert,true,true,true,400,0,16,bam,0.6017,Mande
mbert,true,true,true,400,0,17,wol,0.5951,Atlantic-Congo
mbert,true,true,true,400,0,18,mos,0.5925,Gur
mbert,true,true,true,400,0,19,bbj,0.5672,Bantu
mbert,true,true,true,400,0,20,yor,0.5432,Volta-Niger
mbert,true,true,true,500,3,1,lug,0.7519,Bantu
mbert,true,true,true,500,3,2,kin,0.7123,Bantu
mbert,true,true,true,500,3,3,nya,0.7084,Bantu
mbert,true,true,true,500,3,4,sna,0.698,Bantu
mbert,true,true,true,500,3,5,xho,0.6782,Bantu
mbert,true,true,true,500,3,6,zul,0.6777,Bantu
mbert,true,true,true,500,3,7,tsn,0.6732,Bantu
mbert,true,true,true,500,3,8,luo,0.6719,Nilotic
mbert,true,true,true,500,3,9,wol,0.6518,Atlantic-Congo
mbert,true,true,true,500,3,10,hau,0.6504,Chadic
mbert,true,true,true,500,3,11,ibo,0.6477,Volta-Niger
mbert,true,true,true,500,3,12,swa,0.6277,Bantu
mbert,true,true,true,500,3,13,twi,0.6275,Kwa
mbert,true,true,true,500,3,14,ewe,0.6233,Kwa
mbert,true,true,true,500,3,15,bam,0.6229,Mande
mbert,true,true,true,500,3,16,mos,0.621,Gur
mbert,true,true,true,500,3,17,pcm,0.5881,English Creole
mbert,true,true,true,500,3,18,yor,0.5871,Volta-Niger
mbert,true,true,true,500,3,19,fon,0.5736,Kwa
mbert,true,true,true,500,3,20,bbj,0.5443,Bantu
mbert,true,true,true,500,0,1,lug,0.6867,Bantu
mbert,true,true,true,500,0,2,twi,0.6535,Kwa
mbert,true,true,true,500,0,3,luo,0.652,Nilotic
mbert,true,true,true,500,0,4,ibo,0.6389,Volta-Niger
mbert,true,true,true,500,0,5,swa,0.6382,Bantu
mbert,true,true,true,500,0,6,sna,0.636,Bantu
mbert,true,true,true,500,0,7,kin,0.6351,Bantu
mbert,true,true,true,500,0,8,ewe,0.625,Kwa
mbert,true,true,true,500,0,9,pcm,0.6234,English Creole
mbert,true,true,true,500,0,10,nya,0.6233,Bantu
mbert,true,true,true,500,0,11,hau,0.6108,Chadic
mbert,true,true,true,500,0,12,xho,0.608,Bantu
mbert,true,true,true,500,0,13,zul,0.6079,Bantu
mbert,true,true,true,500,0,14,tsn,0.6073,Bantu
mbert,true,true,true,500,0,15,fon,0.6046,Kwa
mbert,true,true,true,500,0,16,bam,0.6036,Mande
mbert,true,true,true,500,0,17,wol,0.5987,Atlantic-Congo
mbert,true,true,true,500,0,18,mos,0.5952,Gur
mbert,true,true,true,500,0,19,bbj,0.571,Bantu
mbert,true,true,true,500,0,20,yor,0.5498,Volta-Niger
mbert,true,true,true,400,1,1,lug,0.7243,Bantu
mbert,true,true,true,400,1,2,nya,0.7062,Bantu
mbert,true,true,true,400,1,3,kin,0.7039,Bantu
mbert,true,true,true,400,1,4,sna,0.6886,Bantu
mbert,true,true,true,400,1,5,luo,0.6814,Nilotic
mbert,true,true,true,400,1,6,twi,0.669,Kwa
mbert,true,true,true,400,1,7,ibo,0.6606,Volta-Niger
mbert,true,true,true,400,1,8,xho,0.6606,Bantu
mbert,true,true,true,400,1,9,tsn,0.6596,Bantu
mbert,true,true,true,400,1,10,swa,0.6551,Bantu
mbert,true,true,true,400,1,11,zul,0.653,Bantu
mbert,true,true,true,400,1,12,hau,0.6497,Chadic
mbert,true,true,true,400,1,13,wol,0.6476,Atlantic-Congo
mbert,true,true,true,400,1,14,bam,0.632,Mande
mbert,true,true,true,400,1,15,mos,0.631,Gur
mbert,true,true,true,400,1,16,ewe,0.6308,Kwa
mbert,true,true,true,400,1,17,pcm,0.6075,English Creole
mbert,true,true,true,400,1,18,fon,0.6031,Kwa
mbert,true,true,true,400,1,19,yor,0.5882,Volta-Niger
mbert,true,true,true,400,1,20,bbj,0.5712,Bantu
mbert,true,true,true,300,2,1,lug,0.7448,Bantu
mbert,true,true,true,300,2,2,kin,0.7101,Bantu
mbert,true,true,true,300,2,3,nya,0.7045,Bantu
mbert,true,true,true,300,2,4,sna,0.6893,Bantu
mbert,true,true,true,300,2,5,xho,0.673,Bantu
mbert,true,true,true,300,2,6,luo,0.6672,Nilotic
mbert,true,true,true,300,2,7,zul,0.6655,Bantu
mbert,true,true,true,300,2,8,tsn,0.6633,Bantu
mbert,true,true,true,300,2,9,wol,0.6513,Atlantic-Congo
mbert,true,true,true,300,2,10,hau,0.6478,Chadic
mbert,true,true,true,300,2,11,ibo,0.6477,Volta-Niger
mbert,true,true,true,300,2,12,twi,0.6434,Kwa
mbert,true,true,true,300,2,13,swa,0.6408,Bantu
mbert,true,true,true,300,2,14,bam,0.6271,Mande
mbert,true,true,true,300,2,15,ewe,0.6265,Kwa
mbert,true,true,true,300,2,16,mos,0.6204,Gur
mbert,true,true,true,300,2,17,pcm,0.5888,English Creole
mbert,true,true,true,300,2,18,yor,0.5882,Volta-Niger
mbert,true,true,true,300,2,19,fon,0.5772,Kwa
mbert,true,true,true,300,2,20,bbj,0.559,Bantu
mbert,true,true,true,200,3,1,lug,0.7407,Bantu
mbert,true,true,true,200,3,2,kin,0.712,Bantu
mbert,true,true,true,200,3,3,nya,0.7048,Bantu
mbert,true,true,true,200,3,4,sna,0.6936,Bantu
mbert,true,true,true,200,3,5,xho,0.6826,Bantu
mbert,true,true,true,200,3,6,zul,0.6762,Bantu
mbert,true,true,true,200,3,7,tsn,0.6662,Bantu
mbert,true,true,true,200,3,8,luo,0.6628,Nilotic
mbert,true,true,true,200,3,9,wol,0.6474,Atlantic-Congo
mbert,true,true,true,200,3,10,ibo,0.6454,Volta-Niger
mbert,true,true,true,200,3,11,hau,0.6448,Chadic
mbert,true,true,true,200,3,12,twi,0.6322,Kwa
mbert,true,true,true,200,3,13,swa,0.6247,Bantu
mbert,true,true,true,200,3,14,bam,0.6246,Mande
mbert,true,true,true,200,3,15,ewe,0.6217,Kwa
mbert,true,true,true,200,3,16,mos,0.6147,Gur
mbert,true,true,true,200,3,17,pcm,0.5877,English Creole
mbert,true,true,true,200,3,18,yor,0.5846,Volta-Niger
mbert,true,true,true,200,3,19,fon,0.5687,Kwa
mbert,true,true,true,200,3,20,bbj,0.5557,Bantu
mbert,true,true,true,300,3,1,lug,0.7503,Bantu
mbert,true,true,true,300,3,2,kin,0.7099,Bantu
mbert,true,true,true,300,3,3,nya,0.7063,Bantu
mbert,true,true,true,300,3,4,sna,0.6957,Bantu
mbert,true,true,true,300,3,5,xho,0.6797,Bantu
mbert,true,true,true,300,3,6,zul,0.6719,Bantu
mbert,true,true,true,300,3,7,tsn,0.67,Bantu
mbert,true,true,true,300,3,8,luo,0.667,Nilotic
mbert,true,true,true,300,3,9,wol,0.6506,Atlantic-Congo
mbert,true,true,true,300,3,10,hau,0.6479,Chadic
mbert,true,true,true,300,3,11,ibo,0.645,Volta-Niger
mbert,true,true,true,300,3,12,twi,0.6312,Kwa
mbert,true,true,true,300,3,13,swa,0.6275,Bantu
mbert,true,true,true,300,3,14,bam,0.6236,Mande
mbert,true,true,true,300,3,15,ewe,0.6223,Kwa
mbert,true,true,true,300,3,16,mos,0.616,Gur
mbert,true,true,true,300,3,17,pcm,0.5867,English Creole
mbert,true,true,true,300,3,18,yor,0.5848,Volta-Niger
mbert,true,true,true,300,3,19,fon,0.5722,Kwa
mbert,true,true,true,300,3,20,bbj,0.5537,Bantu
mbert,true,true,true,500,1,1,lug,0.7258,Bantu
mbert,true,true,true,500,1,2,nya,0.7047,Bantu
mbert,true,true,true,500,1,3,kin,0.7044,Bantu
mbert,true,true,true,500,1,4,sna,0.6872,Bantu
mbert,true,true,true,500,1,5,luo,0.6819,Nilotic
mbert,true,true,true,500,1,6,twi,0.6658,Kwa
mbert,true,true,true,500,1,7,ibo,0.6608,Volta-Niger
mbert,true,true,true,500,1,8,xho,0.6588,Bantu
mbert,true,true,true,500,1,9,zul,0.656,Bantu
mbert,true,true,true,500,1,10,swa,0.6556,Bantu
mbert,true,true,true,500,1,11,tsn,0.655,Bantu
mbert,true,true,true,500,1,12,hau,0.6515,Chadic
mbert,true,true,true,500,1,13,wol,0.6489,Atlantic-Congo
mbert,true,true,true,500,1,14,mos,0.6332,Gur
mbert,true,true,true,500,1,15,bam,0.6324,Mande
mbert,true,true,true,500,1,16,ewe,0.6318,Kwa
mbert,true,true,true,500,1,17,pcm,0.607,English Creole
mbert,true,true,true,500,1,18,fon,0.6041,Kwa
mbert,true,true,true,500,1,19,yor,0.5922,Volta-Niger
mbert,true,true,true,500,1,20,bbj,0.5691,Bantu
mbert,true,true,true,400,2,1,lug,0.7468,Bantu
mbert,true,true,true,400,2,2,kin,0.711,Bantu
mbert,true,true,true,400,2,3,nya,0.7069,Bantu
